Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Object Repository/Projects/TC026-Verify user can download HTML for sale-optin page/Page_Landingly/a_Projects""))",Chrome 117.0.0.0,,,2023-10-09 17:54:32,2023-10-09 17:54:35,2.458s,PASSED
"click(findTestObject(""Object Repository/Projects/TC026-Verify user can download HTML for sale-optin page/Page_Landingly  Projects/a_View Project""))",Chrome 117.0.0.0,,,2023-10-09 17:54:35,2023-10-09 17:54:39,4.792s,PASSED
delay(10),Chrome 117.0.0.0,,,2023-10-09 17:54:39,2023-10-09 17:54:49,10.016s,PASSED
"address = getText(findTestObject(""Projects/TC026-Verify user can download HTML for sale-optin page/Page_Landingly  Project Detail/span_new optin project""))",Chrome 117.0.0.0,,,2023-10-09 17:54:49,2023-10-09 17:54:50,0.496s,PASSED
"click(findTestObject(""Object Repository/Projects/TC026-Verify user can download HTML for sale-optin page/Page_Landingly  Project Detail/button_Contacts_btn btn-icon btn-flat-info""))",Chrome 117.0.0.0,,,2023-10-09 17:54:50,2023-10-09 17:54:51,0.633s,PASSED
delay(10),Chrome 117.0.0.0,,,2023-10-09 17:54:51,2023-10-09 17:55:01,10.021s,PASSED
cusKeyword.isFileDownloaded.isFileDownloaded(address),Chrome 117.0.0.0,,,2023-10-09 17:55:01,2023-10-09 17:55:01,0.200s,PASSED
closeBrowser(),Chrome 117.0.0.0,,,2023-10-09 17:55:01,2023-10-09 17:55:02,1.172s,PASSED
,,,,,,,
Test Cases/Projects/TC027-Verify user can download HTML for thankyou page,Chrome 117.0.0.0,,,2023-10-09 17:55:02,2023-10-09 17:55:44,42.021s,PASSED
"openBrowser("""")",Chrome 117.0.0.0,,,2023-10-09 17:55:03,2023-10-09 17:55:06,3.001s,PASSED
maximizeWindow(),Chrome 117.0.0.0,,,2023-10-09 17:55:06,2023-10-09 17:55:06,0.281s,PASSED
"navigateToUrl(""https://app.landingly.com/"")",Chrome 117.0.0.0,,,2023-10-09 17:55:06,2023-10-09 17:55:12,5.325s,PASSED
"setText(findTestObject(""Projects/TC027-Verify user can download HTML for thankyou page/Page_Landingly  Login/input_Email_login-email""), ""sqaahmadtahir@gmail.com"")",Chrome 117.0.0.0,,,2023-10-09 17:55:12,2023-10-09 17:55:13,1.229s,PASSED
"setEncryptedText(findTestObject(""Projects/TC027-Verify user can download HTML for thankyou page/Page_Landingly  Login/input_Forgot Password_login-password""), ""/5S6MFFLcE5DAenbZpYNsQ=="")",Chrome 117.0.0.0,,,2023-10-09 17:55:13,2023-10-09 17:55:14,0.730s,PASSED
"click(findTestObject(""Projects/TC027-Verify user can download HTML for thankyou page/Page_Landingly  Login/button_Sign in""))",Chrome 117.0.0.0,,,2023-10-09 17:55:14,2023-10-09 17:55:14,0.821s,PASSED
"click(findTestObject(""Projects/TC027-Verify user can download HTML for thankyou page/Page_Landingly/a_Projects""))",Chrome 117.0.0.0,,,2023-10-09 17:55:14,2023-10-09 17:55:17,2.239s,PASSED
"click(findTestObject(""Projects/TC027-Verify user can download HTML for thankyou page/Page_Landingly  Projects/a_View Project""))",Chrome 117.0.0.0,,,2023-10-09 17:55:17,2023-10-09 17:55:22,4.994s,PASSED
delay(10),Chrome 117.0.0.0,,,2023-10-09 17:55:22,2023-10-09 17:55:32,10.020s,PASSED
"address = getText(findTestObject(""Projects/TC027-Verify user can download HTML for thankyou page/Page_Landingly  Project Detail/span_new optin project""))",Chrome 117.0.0.0,,,2023-10-09 17:55:32,2023-10-09 17:55:32,0.520s,PASSED
"click(findTestObject(""Projects/TC027-Verify user can download HTML for thankyou page/Page_Landingly  Project Detail/button_Contacts_btn btn-icon btn-flat-info""))",Chrome 117.0.0.0,,,2023-10-09 17:55:32,2023-10-09 17:55:33,0.703s,PASSED
delay(10),Chrome 117.0.0.0,,,2023-10-09 17:55:33,2023-10-09 17:55:43,10.014s,PASSED
cusKeyword.isFileDownloaded.isFileDownloaded(address),Chrome 117.0.0.0,,,2023-10-09 17:55:43,2023-10-09 17:55:43,0.035s,PASSED
closeBrowser(),Chrome 117.0.0.0,,,2023-10-09 17:55:43,2023-10-09 17:55:44,1.129s,PASSED
,,,,,,,
Test Cases/Projects/TC028-Verify user can reset template for sales-optin page,Chrome 117.0.0.0,,,2023-10-09 17:55:44,2023-10-09 17:56:08,24.342s,FAILED
"openBrowser("""")",Chrome 117.0.0.0,,,2023-10-09 17:55:45,2023-10-09 17:55:48,3.009s,PASSED
maximizeWindow(),Chrome 117.0.0.0,,,2023-10-09 17:55:48,2023-10-09 17:55:48,0.322s,PASSED
"navigateToUrl(""https://app.landingly.com/"")",Chrome 117.0.0.0,,,2023-10-09 17:55:48,2023-10-09 17:55:54,6.085s,PASSED
"setText(findTestObject(""Object Repository/Projects/TC028-Verify user can reset template for sales-optin page/Page_Landingly  Login/input_Email_login-email""), ""sqaahmadtahir@gmail.com"")",Chrome 117.0.0.0,,,2023-10-09 17:55:54,2023-10-09 17:55:56,1.241s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Projects/TC028-Verify user can reset template for sales-optin page/Page_Landingly  Login/input_Forgot Password_login-password""), ""/5S6MFFLcE5DAenbZpYNsQ=="")",Chrome 117.0.0.0,,,2023-10-09 17:55:56,2023-10-09 17:55:56,0.805s,PASSED
"click(findTestObject(""Object Repository/Projects/TC028-Verify user can reset template for sales-optin page/Page_Landingly  Login/button_Sign in""))",Chrome 117.0.0.0,,,2023-10-09 17:55:56,2023-10-09 17:55:57,0.647s,PASSED
"click(findTestObject(""Object Repository/Projects/TC028-Verify user can reset template for sales-optin page/Page_Landingly/a_Projects""))",Chrome 117.0.0.0,,,2023-10-09 17:55:57,2023-10-09 17:56:00,2.901s,PASSED
"click(findTestObject(""Object Repository/Projects/TC028-Verify user can reset template for sales-optin page/Page_Landingly  Projects/a_View Project""))",Chrome 117.0.0.0,,,2023-10-09 17:56:00,2023-10-09 17:56:05,5.428s,PASSED
"click(findTestObject(""Object Repository/Projects/TC028-Verify user can reset template for sales-optin page/Page_Landingly  Project Detail/button_Contacts_btn btn-icon btn-flat-danger""))",Chrome 117.0.0.0,,,2023-10-09 17:56:05,2023-10-09 17:56:06,1.088s,PASSED
"click(findTestObject(""Object Repository/Projects/TC028-Verify user can reset template for sales-optin page/Page_Landingly  Project Detail/button_Reset""))",Chrome 117.0.0.0,,,2023-10-09 17:56:06,2023-10-09 17:56:08,1.865s,FAILED
,,,,,,,
Test Cases/Projects/TC029-Verify user can reset template for thankyou page,Chrome 117.0.0.0,,,2023-10-09 17:56:08,2023-10-09 17:57:07,58.199s,FAILED
"openBrowser("""")",Chrome 117.0.0.0,,,2023-10-09 17:56:11,2023-10-09 17:56:15,4.204s,PASSED
maximizeWindow(),Chrome 117.0.0.0,,,2023-10-09 17:56:15,2023-10-09 17:56:16,0.311s,PASSED
"navigateToUrl(""https://app.landingly.com/"")",Chrome 117.0.0.0,,,2023-10-09 17:56:16,2023-10-09 17:56:21,5.621s,PASSED
"setText(findTestObject(""Object Repository/Projects/TC029-Verify user can reset template for thankyou page/Page_Landingly  Login/input_Email_login-email""), ""sqaahmadtahir@gmail.com"")",Chrome 117.0.0.0,,,2023-10-09 17:56:21,2023-10-09 17:56:23,1.309s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Projects/TC029-Verify user can reset template for thankyou page/Page_Landingly  Login/input_Forgot Password_login-password""), ""/5S6MFFLcE5DAenbZpYNsQ=="")",Chrome 117.0.0.0,,,2023-10-09 17:56:23,2023-10-09 17:56:23,0.826s,PASSED
"click(findTestObject(""Object Repository/Projects/TC029-Verify user can reset template for thankyou page/Page_Landingly  Login/button_Sign in""))",Chrome 117.0.0.0,,,2023-10-09 17:56:23,2023-10-09 17:56:24,0.668s,PASSED
"click(findTestObject(""Object Repository/Projects/TC029-Verify user can reset template for thankyou page/Page_Landingly/a_Projects""))",Chrome 117.0.0.0,,,2023-10-09 17:56:24,2023-10-09 17:56:26,2.434s,PASSED
"click(findTestObject(""Object Repository/Projects/TC029-Verify user can reset template for thankyou page/Page_Landingly  Projects/a_View Project""))",Chrome 117.0.0.0,,,2023-10-09 17:56:26,2023-10-09 17:56:31,4.768s,PASSED
"click(findTestObject(""Object Repository/Projects/TC029-Verify user can reset template for thankyou page/Page_Landingly  Project Detail/button_Contacts_btn btn-icon btn-flat-danger""))",Chrome 117.0.0.0,,,2023-10-09 17:56:31,2023-10-09 17:56:35,3.597s,PASSED
"click(findTestObject(""Object Repository/Projects/TC029-Verify user can reset template for thankyou page/Page_Landingly  Project Detail/button_Reset""))",Chrome 117.0.0.0,,,2023-10-09 17:56:35,2023-10-09 17:57:07,31.763s,FAILED
,,,,,,,
Test Cases/Projects/TC030-Verify user can add new product,Chrome 117.0.0.0,,,2023-10-09 17:57:07,2023-10-09 17:58:14,1m - 6.974s,PASSED
"openBrowser("""")",Chrome 117.0.0.0,,,2023-10-09 17:57:08,2023-10-09 17:57:11,3.835s,PASSED
maximizeWindow(),Chrome 117.0.0.0,,,2023-10-09 17:57:11,2023-10-09 17:57:12,0.301s,PASSED
"navigateToUrl(""https://app.landingly.com/"")",Chrome 117.0.0.0,,,2023-10-09 17:57:12,2023-10-09 17:57:26,14.186s,PASSED
"setText(findTestObject(""Object Repository/Projects/TC030-Verify user can add new product/Page_Landingly  Login/input_Email_login-email""), ""sqaahmadtahir@gmail.com"")",Chrome 117.0.0.0,,,2023-10-09 17:57:26,2023-10-09 17:57:27,1.249s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Projects/TC030-Verify user can add new product/Page_Landingly  Login/input_Forgot Password_login-password""), ""/5S6MFFLcE5DAenbZpYNsQ=="")",Chrome 117.0.0.0,,,2023-10-09 17:57:27,2023-10-09 17:57:28,0.761s,PASSED
"click(findTestObject(""Object Repository/Projects/TC030-Verify user can add new product/Page_Landingly  Login/button_Sign in""))",Chrome 117.0.0.0,,,2023-10-09 17:57:28,2023-10-09 17:57:29,0.607s,PASSED
"click(findTestObject(""Object Repository/Projects/TC030-Verify user can add new product/Page_Landingly/a_Projects""))",Chrome 117.0.0.0,,,2023-10-09 17:57:29,2023-10-09 17:57:30,1.787s,PASSED
"click(findTestObject(""Object Repository/Projects/TC030-Verify user can add new product/Page_Landingly  Projects/button_New Project""))",Chrome 117.0.0.0,,,2023-10-09 17:57:30,2023-10-09 17:57:35,4.642s,PASSED
"setText(findTestObject(""Object Repository/Projects/TC030-Verify user can add new product/Page_Landingly  Projects/input__ProjectName""), ""sales"")",Chrome 117.0.0.0,,,2023-10-09 17:57:35,2023-10-09 17:57:37,1.934s,PASSED
"click(findTestObject(""Object Repository/Projects/TC030-Verify user can add new product/Page_Landingly  Projects/label_Sales Funnel""))",Chrome 117.0.0.0,,,2023-10-09 17:57:37,2023-10-09 17:57:38,0.958s,PASSED
"click(findTestObject(""Object Repository/Projects/TC030-Verify user can add new product/Page_Landingly  Projects/button_Build Project""))",Chrome 117.0.0.0,,,2023-10-09 17:57:38,2023-10-09 17:57:39,0.926s,PASSED
"click(findTestObject(""Object Repository/Projects/TC030-Verify user can add new product/Page_Landingly  Project Detail/a_Use This""))",Chrome 117.0.0.0,,,2023-10-09 17:57:39,2023-10-09 17:57:48,8.901s,PASSED
"click(findTestObject(""Object Repository/Projects/TC030-Verify user can add new product/Page_Landingly  Project Detail/a_Use This""))",Chrome 117.0.0.0,,,2023-10-09 17:57:48,2023-10-09 17:57:50,2.477s,PASSED
"click(findTestObject(""Object Repository/Projects/TC030-Verify user can add new product/Page_Landingly  Project Detail/button_Add New Product""))",Chrome 117.0.0.0,,,2023-10-09 17:57:50,2023-10-09 17:57:52,1.765s,PASSED
populateSalesProjectName = customKeywords.Emailautomation.populateSalesProjectName(),Chrome 117.0.0.0,,,2023-10-09 17:57:52,2023-10-09 17:57:52,0.002s,PASSED
"setText(findTestObject(""Object Repository/Projects/TC030-Verify user can add new product/Page_Landingly  Project Detail/input__ProductName""), populateSalesProjectName)",Chrome 117.0.0.0,,,2023-10-09 17:57:52,2023-10-09 17:57:55,2.681s,PASSED
"setText(findTestObject(""Object Repository/Projects/TC030-Verify user can add new product/Page_Landingly  Project Detail/input__ProductPrice""), ""02"")",Chrome 117.0.0.0,,,2023-10-09 17:57:55,2023-10-09 17:57:56,1.493s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Projects/TC030-Verify user can add new product/Page_Landingly  Project Detail/select_Select Payment Method PayPal  Stripe_d0e314""), ""Select Payment Method"", true)",Chrome 117.0.0.0,,,2023-10-09 17:57:56,2023-10-09 17:57:58,1.933s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Projects/TC030-Verify user can add new product/Page_Landingly  Project Detail/select_Select Payment Method PayPal  Stripe_d0e314""), ""Select Payment Method"", true)",Chrome 117.0.0.0,,,2023-10-09 17:57:58,2023-10-09 17:57:59,1.296s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Projects/TC030-Verify user can add new product/Page_Landingly  Project Detail/select_Select Payment Method PayPal  Stripe_d0e314""), ""2"", true)",Chrome 117.0.0.0,,,2023-10-09 17:57:59,2023-10-09 17:58:01,1.829s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Projects/TC030-Verify user can add new product/Page_Landingly  Project Detail/select_Select Payment Method PayPal  Stripe_d0e314""), ""2"", true)",Chrome 117.0.0.0,,,2023-10-09 17:58:01,2023-10-09 17:58:05,3.658s,PASSED
"click(findTestObject(""Object Repository/Projects/TC030-Verify user can add new product/Page_Landingly  Project Detail/a_Checkout Page Settings""))",Chrome 117.0.0.0,,,2023-10-09 17:58:05,2023-10-09 17:58:06,0.723s,PASSED
"click(findTestObject(""Object Repository/Projects/TC030-Verify user can add new product/Page_Landingly  Project Detail/a_Use This""))",Chrome 117.0.0.0,,,2023-10-09 17:58:06,2023-10-09 17:58:08,2.113s,PASSED
"click(findTestObject(""Object Repository/Projects/TC030-Verify user can add new product/Page_Landingly  Project Detail/button_Save""))",Chrome 117.0.0.0,,,2023-10-09 17:58:08,2023-10-09 17:58:10,1.844s,PASSED
"verifyElementText(findTestObject(""Object Repository/Projects/TC030-Verify user can add new product/Page_Landingly  Project Detail/td_new product""), populateSalesProjectName)",Chrome 117.0.0.0,,,2023-10-09 17:58:10,2023-10-09 17:58:12,2.658s,PASSED
closeBrowser(),Chrome 117.0.0.0,,,2023-10-09 17:58:12,2023-10-09 17:58:14,1.374s,PASSED
,,,,,,,
Test Cases/Projects/TC031-Verify user can edit product,Chrome 117.0.0.0,,,2023-10-09 17:58:14,2023-10-09 18:00:07,1m - 53.898s,PASSED
"openBrowser("""")",Chrome 117.0.0.0,,,2023-10-09 17:58:15,2023-10-09 17:58:18,3.056s,PASSED
maximizeWindow(),Chrome 117.0.0.0,,,2023-10-09 17:58:18,2023-10-09 17:58:18,0.208s,PASSED
"navigateToUrl(""https://app.landingly.com/"")",Chrome 117.0.0.0,,,2023-10-09 17:58:18,2023-10-09 17:58:46,28.099s,PASSED
"setText(findTestObject(""Projects/TC031-Verify user can edit product/Page_Landingly  Login/input_Email_login-email""), ""sqaahmadtahir@gmail.com"")",Chrome 117.0.0.0,,,2023-10-09 17:58:46,2023-10-09 17:58:47,1.103s,PASSED
"setEncryptedText(findTestObject(""Projects/TC031-Verify user can edit product/Page_Landingly  Login/input_Forgot Password_login-password""), ""/5S6MFFLcE5DAenbZpYNsQ=="")",Chrome 117.0.0.0,,,2023-10-09 17:58:47,2023-10-09 17:58:48,0.728s,PASSED
"click(findTestObject(""Projects/TC031-Verify user can edit product/Page_Landingly  Login/button_Sign in""))",Chrome 117.0.0.0,,,2023-10-09 17:58:48,2023-10-09 17:58:48,0.652s,PASSED
"click(findTestObject(""Projects/TC031-Verify user can edit product/Page_Landingly/a_Projects""))",Chrome 117.0.0.0,,,2023-10-09 17:58:48,2023-10-09 17:58:51,2.143s,PASSED
"click(findTestObject(""Projects/TC031-Verify user can edit product/Page_Landingly  Projects/button_New Project""))",Chrome 117.0.0.0,,,2023-10-09 17:58:51,2023-10-09 17:58:55,4.695s,PASSED
"setText(findTestObject(""Projects/TC031-Verify user can edit product/Page_Landingly  Projects/input__ProjectName""), ""sales"")",Chrome 117.0.0.0,,,2023-10-09 17:58:55,2023-10-09 17:58:57,1.977s,PASSED
"click(findTestObject(""Projects/TC031-Verify user can edit product/Page_Landingly  Projects/label_Sales Funnel""))",Chrome 117.0.0.0,,,2023-10-09 17:58:57,2023-10-09 17:58:58,1.097s,PASSED
"click(findTestObject(""Projects/TC031-Verify user can edit product/Page_Landingly  Projects/button_Build Project""))",Chrome 117.0.0.0,,,2023-10-09 17:58:58,2023-10-09 17:58:59,0.879s,PASSED
"click(findTestObject(""Projects/TC031-Verify user can edit product/Page_Landingly  Project Detail/a_Use This""))",Chrome 117.0.0.0,,,2023-10-09 17:58:59,2023-10-09 17:59:08,8.484s,PASSED
"click(findTestObject(""Projects/TC031-Verify user can edit product/Page_Landingly  Project Detail/a_Use This""))",Chrome 117.0.0.0,,,2023-10-09 17:59:08,2023-10-09 17:59:11,3.414s,PASSED
"click(findTestObject(""Projects/TC031-Verify user can edit product/Page_Landingly  Project Detail/button_Add New Product""))",Chrome 117.0.0.0,,,2023-10-09 17:59:11,2023-10-09 17:59:14,2.658s,PASSED
populateSalesProjectName = customKeywords.Emailautomation.populateSalesProjectName(),Chrome 117.0.0.0,,,2023-10-09 17:59:14,2023-10-09 17:59:14,0.001s,PASSED
"setText(findTestObject(""Projects/TC031-Verify user can edit product/Page_Landingly  Project Detail/input__ProductName""), populateSalesProjectName)",Chrome 117.0.0.0,,,2023-10-09 17:59:14,2023-10-09 17:59:17,3.264s,PASSED
"setText(findTestObject(""Projects/TC031-Verify user can edit product/Page_Landingly  Project Detail/input__ProductPrice""), ""02"")",Chrome 117.0.0.0,,,2023-10-09 17:59:17,2023-10-09 17:59:19,1.436s,PASSED
"selectOptionByValue(findTestObject(""Projects/TC031-Verify user can edit product/Page_Landingly  Project Detail/select_Select Payment Method PayPal  Stripe_d0e314""), ""Select Payment Method"", true)",Chrome 117.0.0.0,,,2023-10-09 17:59:19,2023-10-09 17:59:20,1.412s,PASSED
"selectOptionByValue(findTestObject(""Projects/TC031-Verify user can edit product/Page_Landingly  Project Detail/select_Select Payment Method PayPal  Stripe_d0e314""), ""Select Payment Method"", true)",Chrome 117.0.0.0,,,2023-10-09 17:59:20,2023-10-09 17:59:21,1.235s,PASSED
"selectOptionByValue(findTestObject(""Projects/TC031-Verify user can edit product/Page_Landingly  Project Detail/select_Select Payment Method PayPal  Stripe_d0e314""), ""2"", true)",Chrome 117.0.0.0,,,2023-10-09 17:59:21,2023-10-09 17:59:23,1.572s,PASSED
"selectOptionByValue(findTestObject(""Projects/TC031-Verify user can edit product/Page_Landingly  Project Detail/select_Select Payment Method PayPal  Stripe_d0e314""), ""2"", true)",Chrome 117.0.0.0,,,2023-10-09 17:59:23,2023-10-09 17:59:27,4.152s,PASSED
"click(findTestObject(""Projects/TC031-Verify user can edit product/Page_Landingly  Project Detail/a_Checkout Page Settings""))",Chrome 117.0.0.0,,,2023-10-09 17:59:27,2023-10-09 17:59:28,1.070s,PASSED
"click(findTestObject(""Projects/TC031-Verify user can edit product/Page_Landingly  Project Detail/a_Use This""))",Chrome 117.0.0.0,,,2023-10-09 17:59:28,2023-10-09 17:59:29,1.112s,PASSED
"click(findTestObject(""Projects/TC031-Verify user can edit product/Page_Landingly  Project Detail/button_Save""))",Chrome 117.0.0.0,,,2023-10-09 17:59:29,2023-10-09 17:59:31,1.693s,PASSED
"verifyElementText(findTestObject(""Projects/TC031-Verify user can edit product/Page_Landingly  Project Detail/td_new product""), populateSalesProjectName)",Chrome 117.0.0.0,,,2023-10-09 17:59:31,2023-10-09 17:59:33,2.209s,PASSED
"click(findTestObject(""Projects/TC031-Verify user can edit product/Page_Landingly  Project Detail/btnedit""))",Chrome 117.0.0.0,,,2023-10-09 17:59:33,2023-10-09 17:59:34,1.370s,PASSED
populateProjectName = customKeywords.Emailautomation.populateSalesProjectName(),Chrome 117.0.0.0,,,2023-10-09 17:59:34,2023-10-09 17:59:34,0.003s,PASSED
"setText(findTestObject(""Projects/TC031-Verify user can edit product/Page_Landingly  Project Detail/input__ProductName""), populateProjectName)",Chrome 117.0.0.0,,,2023-10-09 17:59:34,2023-10-09 17:59:37,2.762s,PASSED
"setText(findTestObject(""Projects/TC031-Verify user can edit product/Page_Landingly  Project Detail/input__ProductPrice""), ""05"")",Chrome 117.0.0.0,,,2023-10-09 17:59:37,2023-10-09 17:59:39,1.434s,PASSED
"selectOptionByValue(findTestObject(""Projects/TC031-Verify user can edit product/Page_Landingly  Project Detail/select_Select Payment Method PayPal  Stripe_d0e314""), ""Select Payment Method"", true)",Chrome 117.0.0.0,,,2023-10-09 17:59:39,2023-10-09 17:59:40,1.482s,PASSED
"selectOptionByValue(findTestObject(""Projects/TC031-Verify user can edit product/Page_Landingly  Project Detail/select_Select Payment Method PayPal  Stripe_d0e314""), ""Select Payment Method"", true)",Chrome 117.0.0.0,,,2023-10-09 17:59:40,2023-10-09 17:59:47,7.172s,PASSED
"selectOptionByValue(findTestObject(""Projects/TC031-Verify user can edit product/Page_Landingly  Project Detail/select_Select Payment Method PayPal  Stripe_d0e314""), ""3"", true)",Chrome 117.0.0.0,,,2023-10-09 17:59:47,2023-10-09 17:59:49,2.052s,PASSED
"selectOptionByValue(findTestObject(""Projects/TC031-Verify user can edit product/Page_Landingly  Project Detail/select_Select Payment Method PayPal  Stripe_d0e314""), ""3"", true)",Chrome 117.0.0.0,,,2023-10-09 17:59:49,2023-10-09 17:59:52,2.979s,PASSED
"click(findTestObject(""Projects/TC031-Verify user can edit product/Page_Landingly  Project Detail/a_Checkout Page Settings""))",Chrome 117.0.0.0,,,2023-10-09 17:59:52,2023-10-09 17:59:53,0.643s,PASSED
"click(findTestObject(""Projects/TC031-Verify user can edit product/Page_Landingly  Project Detail/a_Use This - Copy""))",Chrome 117.0.0.0,,,2023-10-09 17:59:53,2023-10-09 17:59:54,0.823s,PASSED
"click(findTestObject(""Projects/TC031-Verify user can edit product/Page_Landingly  Project Detail/button_Save - Copy""))",Chrome 117.0.0.0,,,2023-10-09 17:59:54,2023-10-09 17:59:56,2.074s,PASSED
delay(10),Chrome 117.0.0.0,,,2023-10-09 17:59:56,2023-10-09 18:00:06,10.008s,PASSED
"verifyElementText(findTestObject(""Projects/TC031-Verify user can edit product/Page_Landingly  Project Detail/td_new product""), populateProjectName)",Chrome 117.0.0.0,,,2023-10-09 18:00:06,2023-10-09 18:00:06,0.440s,PASSED
closeBrowser(),Chrome 117.0.0.0,,,2023-10-09 18:00:06,2023-10-09 18:00:07,1.225s,PASSED
,,,,,,,
Test Cases/Projects/TC032-Verify user can delete product,Chrome 117.0.0.0,,,2023-10-09 18:00:07,2023-10-09 18:01:02,54.588s,FAILED
"openBrowser("""")",Chrome 117.0.0.0,,,2023-10-09 18:00:08,2023-10-09 18:00:11,2.877s,PASSED
maximizeWindow(),Chrome 117.0.0.0,,,2023-10-09 18:00:11,2023-10-09 18:00:12,0.257s,PASSED
"navigateToUrl(""https://app.landingly.com/"")",Chrome 117.0.0.0,,,2023-10-09 18:00:12,2023-10-09 18:00:24,11.953s,PASSED
"setText(findTestObject(""Projects/TC032-Verify user can delete product/Page_Landingly  Login/input_Email_login-email""), ""sqaahmadtahir@gmail.com"")",Chrome 117.0.0.0,,,2023-10-09 18:00:24,2023-10-09 18:00:25,1.197s,PASSED
"setEncryptedText(findTestObject(""Projects/TC032-Verify user can delete product/Page_Landingly  Login/input_Forgot Password_login-password""), ""/5S6MFFLcE5DAenbZpYNsQ=="")",Chrome 117.0.0.0,,,2023-10-09 18:00:25,2023-10-09 18:00:26,0.753s,PASSED
"click(findTestObject(""Projects/TC032-Verify user can delete product/Page_Landingly  Login/button_Sign in""))",Chrome 117.0.0.0,,,2023-10-09 18:00:26,2023-10-09 18:00:26,0.654s,PASSED
"click(findTestObject(""Projects/TC032-Verify user can delete product/Page_Landingly/a_Projects""))",Chrome 117.0.0.0,,,2023-10-09 18:00:26,2023-10-09 18:00:29,3.253s,PASSED
"click(findTestObject(""Projects/TC032-Verify user can delete product/Page_Landingly  Projects/button_New Project""))",Chrome 117.0.0.0,,,2023-10-09 18:00:29,2023-10-09 18:00:30,0.709s,PASSED
"setText(findTestObject(""Projects/TC032-Verify user can delete product/Page_Landingly  Projects/input__ProjectName""), ""sales"")",Chrome 117.0.0.0,,,2023-10-09 18:00:30,2023-10-09 18:01:02,31.938s,FAILED
,,,,,,,
Test Cases/Projects/TC033-Verify user can add new email,Chrome 117.0.0.0,,,2023-10-09 18:01:02,2023-10-09 18:02:16,1m - 13.600s,FAILED
"openBrowser("""")",Chrome 117.0.0.0,,,2023-10-09 18:01:03,2023-10-09 18:01:07,3.926s,PASSED
maximizeWindow(),Chrome 117.0.0.0,,,2023-10-09 18:01:07,2023-10-09 18:01:08,0.208s,PASSED
"navigateToUrl(""https://app.landingly.com/"")",Chrome 117.0.0.0,,,2023-10-09 18:01:08,2023-10-09 18:01:14,6.621s,PASSED
"setText(findTestObject(""Object Repository/Projects/TC033-Verify user can add new email/Page_Landingly  Login/input_Email_login-email""), ""sqaahmadtahir@gmail.com"")",Chrome 117.0.0.0,,,2023-10-09 18:01:14,2023-10-09 18:01:15,1.183s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Projects/TC033-Verify user can add new email/Page_Landingly  Login/input_Forgot Password_login-password""), ""/5S6MFFLcE5DAenbZpYNsQ=="")",Chrome 117.0.0.0,,,2023-10-09 18:01:15,2023-10-09 18:01:16,0.697s,PASSED
"click(findTestObject(""Object Repository/Projects/TC033-Verify user can add new email/Page_Landingly  Login/button_Sign in""))",Chrome 117.0.0.0,,,2023-10-09 18:01:16,2023-10-09 18:01:17,0.614s,PASSED
"click(findTestObject(""Object Repository/Projects/TC033-Verify user can add new email/Page_Landingly/a_Projects""))",Chrome 117.0.0.0,,,2023-10-09 18:01:17,2023-10-09 18:01:19,2.430s,PASSED
"click(findTestObject(""Object Repository/Projects/TC033-Verify user can add new email/Page_Landingly  Projects/button_New Project""))",Chrome 117.0.0.0,,,2023-10-09 18:01:19,2023-10-09 18:01:24,4.698s,PASSED
"setText(findTestObject(""Object Repository/Projects/TC033-Verify user can add new email/Page_Landingly  Projects/input__ProjectName""), ""new project"")",Chrome 117.0.0.0,,,2023-10-09 18:01:24,2023-10-09 18:01:26,2.110s,PASSED
"click(findTestObject(""Object Repository/Projects/TC033-Verify user can add new email/Page_Landingly  Projects/button_Build Project""))",Chrome 117.0.0.0,,,2023-10-09 18:01:26,2023-10-09 18:01:27,0.952s,PASSED
"click(findTestObject(""Object Repository/Projects/TC033-Verify user can add new email/Page_Landingly  Project Detail/a_Use This""))",Chrome 117.0.0.0,,,2023-10-09 18:01:27,2023-10-09 18:01:33,6.304s,PASSED
"click(findTestObject(""Object Repository/Projects/TC033-Verify user can add new email/Page_Landingly  Project Detail/a_Use This""))",Chrome 117.0.0.0,,,2023-10-09 18:01:33,2023-10-09 18:01:35,2.332s,PASSED
"click(findTestObject(""Object Repository/Projects/TC033-Verify user can add new email/Page_Landingly  Project Detail/button_Add New Email""))",Chrome 117.0.0.0,,,2023-10-09 18:01:35,2023-10-09 18:01:37,2.000s,PASSED
"setText(findTestObject(""Object Repository/Projects/TC033-Verify user can add new email/Page_Landingly  Project Detail/input__FromName""), ""Ahmad"")",Chrome 117.0.0.0,,,2023-10-09 18:01:37,2023-10-09 18:01:41,3.306s,PASSED
"setText(findTestObject(""Object Repository/Projects/TC033-Verify user can add new email/Page_Landingly  Project Detail/input__Subject""), ""My subject"")",Chrome 117.0.0.0,,,2023-10-09 18:01:41,2023-10-09 18:01:42,1.413s,PASSED
