Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"openBrowser("""")",Chrome 117.0.0.0,,,2023-10-09 19:49:36,2023-10-09 19:49:39,2.732s,PASSED
maximizeWindow(),Chrome 117.0.0.0,,,2023-10-09 19:49:39,2023-10-09 19:49:39,0.332s,PASSED
"navigateToUrl(""https://app.landingly.com/"")",Chrome 117.0.0.0,,,2023-10-09 19:49:39,2023-10-09 19:49:46,6.336s,PASSED
"setText(findTestObject(""Projects/TC027-Verify user can download HTML for thankyou page/Page_Landingly  Login/input_Email_login-email""), ""sqaahmadtahir@gmail.com"")",Chrome 117.0.0.0,,,2023-10-09 19:49:46,2023-10-09 19:49:47,1.230s,PASSED
"setEncryptedText(findTestObject(""Projects/TC027-Verify user can download HTML for thankyou page/Page_Landingly  Login/input_Forgot Password_login-password""), ""/5S6MFFLcE5DAenbZpYNsQ=="")",Chrome 117.0.0.0,,,2023-10-09 19:49:47,2023-10-09 19:49:48,0.771s,PASSED
"click(findTestObject(""Projects/TC027-Verify user can download HTML for thankyou page/Page_Landingly  Login/button_Sign in""))",Chrome 117.0.0.0,,,2023-10-09 19:49:48,2023-10-09 19:49:48,0.668s,PASSED
"click(findTestObject(""Projects/TC027-Verify user can download HTML for thankyou page/Page_Landingly/a_Projects""))",Chrome 117.0.0.0,,,2023-10-09 19:49:48,2023-10-09 19:49:50,2.143s,PASSED
"click(findTestObject(""Projects/TC027-Verify user can download HTML for thankyou page/Page_Landingly  Projects/a_View Project""))",Chrome 117.0.0.0,,,2023-10-09 19:49:50,2023-10-09 19:49:58,7.922s,PASSED
delay(10),Chrome 117.0.0.0,,,2023-10-09 19:49:58,2023-10-09 19:50:08,10.011s,PASSED
"address = getText(findTestObject(""Projects/TC027-Verify user can download HTML for thankyou page/Page_Landingly  Project Detail/span_new optin project""))",Chrome 117.0.0.0,,,2023-10-09 19:50:08,2023-10-09 19:50:09,0.490s,PASSED
"click(findTestObject(""Projects/TC027-Verify user can download HTML for thankyou page/Page_Landingly  Project Detail/button_Contacts_btn btn-icon btn-flat-info""))",Chrome 117.0.0.0,,,2023-10-09 19:50:09,2023-10-09 19:50:10,0.706s,PASSED
delay(10),Chrome 117.0.0.0,,,2023-10-09 19:50:10,2023-10-09 19:50:20,10.021s,PASSED
cusKeyword.isFileDownloaded.isFileDownloaded(address),Chrome 117.0.0.0,,,2023-10-09 19:50:20,2023-10-09 19:50:20,0.053s,PASSED
closeBrowser(),Chrome 117.0.0.0,,,2023-10-09 19:50:20,2023-10-09 19:50:21,1.533s,PASSED
,,,,,,,
Test Cases/Projects/TC028-Verify user can reset template for sales-optin page,Chrome 117.0.0.0,,,2023-10-09 19:50:21,2023-10-09 19:50:50,28.802s,PASSED
"openBrowser("""")",Chrome 117.0.0.0,,,2023-10-09 19:50:22,2023-10-09 19:50:25,2.948s,PASSED
maximizeWindow(),Chrome 117.0.0.0,,,2023-10-09 19:50:25,2023-10-09 19:50:25,0.180s,PASSED
"navigateToUrl(""https://app.landingly.com/"")",Chrome 117.0.0.0,,,2023-10-09 19:50:25,2023-10-09 19:50:31,6.222s,PASSED
"setText(findTestObject(""Object Repository/Projects/TC028-Verify user can reset template for sales-optin page/Page_Landingly  Login/input_Email_login-email""), ""sqaahmadtahir@gmail.com"")",Chrome 117.0.0.0,,,2023-10-09 19:50:31,2023-10-09 19:50:33,1.324s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Projects/TC028-Verify user can reset template for sales-optin page/Page_Landingly  Login/input_Forgot Password_login-password""), ""/5S6MFFLcE5DAenbZpYNsQ=="")",Chrome 117.0.0.0,,,2023-10-09 19:50:33,2023-10-09 19:50:34,0.722s,PASSED
"click(findTestObject(""Object Repository/Projects/TC028-Verify user can reset template for sales-optin page/Page_Landingly  Login/button_Sign in""))",Chrome 117.0.0.0,,,2023-10-09 19:50:34,2023-10-09 19:50:34,0.701s,PASSED
"click(findTestObject(""Object Repository/Projects/TC028-Verify user can reset template for sales-optin page/Page_Landingly/a_Projects""))",Chrome 117.0.0.0,,,2023-10-09 19:50:34,2023-10-09 19:50:37,2.571s,PASSED
"click(findTestObject(""Object Repository/Projects/TC028-Verify user can reset template for sales-optin page/Page_Landingly  Projects/a_View Project""))",Chrome 117.0.0.0,,,2023-10-09 19:50:37,2023-10-09 19:50:42,4.998s,PASSED
"click(findTestObject(""Object Repository/Projects/TC028-Verify user can reset template for sales-optin page/Page_Landingly  Project Detail/button_Contacts_btn btn-icon btn-flat-danger""))",Chrome 117.0.0.0,,,2023-10-09 19:50:42,2023-10-09 19:50:45,3.237s,PASSED
"click(findTestObject(""Object Repository/Projects/TC028-Verify user can reset template for sales-optin page/Page_Landingly  Project Detail/button_Reset""))",Chrome 117.0.0.0,,,2023-10-09 19:50:45,2023-10-09 19:50:46,0.795s,PASSED
"click(findTestObject(""Object Repository/Projects/TC028-Verify user can reset template for sales-optin page/Page_Landingly  Project Detail/a_Use This""))",Chrome 117.0.0.0,,,2023-10-09 19:50:46,2023-10-09 19:50:48,2.600s,PASSED
closeBrowser(),Chrome 117.0.0.0,,,2023-10-09 19:50:48,2023-10-09 19:50:50,1.512s,PASSED
,,,,,,,
Test Cases/Projects/TC029-Verify user can reset template for thankyou page,Chrome 117.0.0.0,,,2023-10-09 19:50:50,2023-10-09 19:51:21,31.462s,PASSED
"openBrowser("""")",Chrome 117.0.0.0,,,2023-10-09 19:50:51,2023-10-09 19:50:54,3.123s,PASSED
maximizeWindow(),Chrome 117.0.0.0,,,2023-10-09 19:50:54,2023-10-09 19:50:54,0.167s,PASSED
"navigateToUrl(""https://app.landingly.com/"")",Chrome 117.0.0.0,,,2023-10-09 19:50:54,2023-10-09 19:51:00,5.719s,PASSED
"setText(findTestObject(""Object Repository/Projects/TC029-Verify user can reset template for thankyou page/Page_Landingly  Login/input_Email_login-email""), ""sqaahmadtahir@gmail.com"")",Chrome 117.0.0.0,,,2023-10-09 19:51:00,2023-10-09 19:51:01,1.203s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Projects/TC029-Verify user can reset template for thankyou page/Page_Landingly  Login/input_Forgot Password_login-password""), ""/5S6MFFLcE5DAenbZpYNsQ=="")",Chrome 117.0.0.0,,,2023-10-09 19:51:01,2023-10-09 19:51:02,0.819s,PASSED
"click(findTestObject(""Object Repository/Projects/TC029-Verify user can reset template for thankyou page/Page_Landingly  Login/button_Sign in""))",Chrome 117.0.0.0,,,2023-10-09 19:51:02,2023-10-09 19:51:03,0.681s,PASSED
"click(findTestObject(""Object Repository/Projects/TC029-Verify user can reset template for thankyou page/Page_Landingly/a_Projects""))",Chrome 117.0.0.0,,,2023-10-09 19:51:03,2023-10-09 19:51:05,2.328s,PASSED
"click(findTestObject(""Object Repository/Projects/TC029-Verify user can reset template for thankyou page/Page_Landingly  Projects/a_View Project""))",Chrome 117.0.0.0,,,2023-10-09 19:51:05,2023-10-09 19:51:11,6.343s,PASSED
"click(findTestObject(""Object Repository/Projects/TC029-Verify user can reset template for thankyou page/Page_Landingly  Project Detail/button_Contacts_btn btn-icon btn-flat-danger""))",Chrome 117.0.0.0,,,2023-10-09 19:51:11,2023-10-09 19:51:15,3.485s,PASSED
"click(findTestObject(""Object Repository/Projects/TC029-Verify user can reset template for thankyou page/Page_Landingly  Project Detail/button_Reset""))",Chrome 117.0.0.0,,,2023-10-09 19:51:15,2023-10-09 19:51:16,0.883s,PASSED
"click(findTestObject(""Object Repository/Projects/TC029-Verify user can reset template for thankyou page/Page_Landingly  Project Detail/a_Use This""))",Chrome 117.0.0.0,,,2023-10-09 19:51:16,2023-10-09 19:51:19,3.312s,PASSED
closeBrowser(),Chrome 117.0.0.0,,,2023-10-09 19:51:19,2023-10-09 19:51:21,2.276s,PASSED
,,,,,,,
Test Cases/Projects/TC030-Verify user can add new product,Chrome 117.0.0.0,,,2023-10-09 19:51:21,2023-10-09 19:52:14,52.774s,PASSED
"openBrowser("""")",Chrome 117.0.0.0,,,2023-10-09 19:51:23,2023-10-09 19:51:26,3.099s,PASSED
maximizeWindow(),Chrome 117.0.0.0,,,2023-10-09 19:51:26,2023-10-09 19:51:26,0.189s,PASSED
"navigateToUrl(""https://app.landingly.com/"")",Chrome 117.0.0.0,,,2023-10-09 19:51:26,2023-10-09 19:51:33,6.766s,PASSED
"setText(findTestObject(""Object Repository/Projects/TC030-Verify user can add new product/Page_Landingly  Login/input_Email_login-email""), ""sqaahmadtahir@gmail.com"")",Chrome 117.0.0.0,,,2023-10-09 19:51:33,2023-10-09 19:51:34,1.105s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Projects/TC030-Verify user can add new product/Page_Landingly  Login/input_Forgot Password_login-password""), ""/5S6MFFLcE5DAenbZpYNsQ=="")",Chrome 117.0.0.0,,,2023-10-09 19:51:34,2023-10-09 19:51:35,0.731s,PASSED
"click(findTestObject(""Object Repository/Projects/TC030-Verify user can add new product/Page_Landingly  Login/button_Sign in""))",Chrome 117.0.0.0,,,2023-10-09 19:51:35,2023-10-09 19:51:36,0.693s,PASSED
"click(findTestObject(""Object Repository/Projects/TC030-Verify user can add new product/Page_Landingly/a_Projects""))",Chrome 117.0.0.0,,,2023-10-09 19:51:36,2023-10-09 19:51:38,2.259s,PASSED
"click(findTestObject(""Object Repository/Projects/TC030-Verify user can add new product/Page_Landingly  Projects/button_New Project""))",Chrome 117.0.0.0,,,2023-10-09 19:51:38,2023-10-09 19:51:44,5.625s,PASSED
"setText(findTestObject(""Object Repository/Projects/TC030-Verify user can add new product/Page_Landingly  Projects/input__ProjectName""), ""sales"")",Chrome 117.0.0.0,,,2023-10-09 19:51:44,2023-10-09 19:51:45,1.868s,PASSED
"click(findTestObject(""Object Repository/Projects/TC030-Verify user can add new product/Page_Landingly  Projects/label_Sales Funnel""))",Chrome 117.0.0.0,,,2023-10-09 19:51:45,2023-10-09 19:51:46,0.959s,PASSED
"click(findTestObject(""Object Repository/Projects/TC030-Verify user can add new product/Page_Landingly  Projects/button_Build Project""))",Chrome 117.0.0.0,,,2023-10-09 19:51:46,2023-10-09 19:51:47,0.979s,PASSED
"click(findTestObject(""Object Repository/Projects/TC030-Verify user can add new product/Page_Landingly  Project Detail/a_Use This""))",Chrome 117.0.0.0,,,2023-10-09 19:51:47,2023-10-09 19:51:53,5.276s,PASSED
"click(findTestObject(""Object Repository/Projects/TC030-Verify user can add new product/Page_Landingly  Project Detail/a_Use This""))",Chrome 117.0.0.0,,,2023-10-09 19:51:53,2023-10-09 19:51:55,2.734s,PASSED
"click(findTestObject(""Object Repository/Projects/TC030-Verify user can add new product/Page_Landingly  Project Detail/button_Add New Product""))",Chrome 117.0.0.0,,,2023-10-09 19:51:55,2023-10-09 19:51:57,1.886s,PASSED
populateSalesProjectName = customKeywords.Emailautomation.populateSalesProjectName(),Chrome 117.0.0.0,,,2023-10-09 19:51:57,2023-10-09 19:51:57,0.004s,PASSED
"setText(findTestObject(""Object Repository/Projects/TC030-Verify user can add new product/Page_Landingly  Project Detail/input__ProductName""), populateSalesProjectName)",Chrome 117.0.0.0,,,2023-10-09 19:51:57,2023-10-09 19:52:00,2.601s,PASSED
"setText(findTestObject(""Object Repository/Projects/TC030-Verify user can add new product/Page_Landingly  Project Detail/input__ProductPrice""), ""02"")",Chrome 117.0.0.0,,,2023-10-09 19:52:00,2023-10-09 19:52:01,1.479s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Projects/TC030-Verify user can add new product/Page_Landingly  Project Detail/select_Select Payment Method PayPal  Stripe_d0e314""), ""Select Payment Method"", true)",Chrome 117.0.0.0,,,2023-10-09 19:52:01,2023-10-09 19:52:03,1.406s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Projects/TC030-Verify user can add new product/Page_Landingly  Project Detail/select_Select Payment Method PayPal  Stripe_d0e314""), ""Select Payment Method"", true)",Chrome 117.0.0.0,,,2023-10-09 19:52:03,2023-10-09 19:52:04,1.281s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Projects/TC030-Verify user can add new product/Page_Landingly  Project Detail/select_Select Payment Method PayPal  Stripe_d0e314""), ""2"", true)",Chrome 117.0.0.0,,,2023-10-09 19:52:04,2023-10-09 19:52:05,1.377s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Projects/TC030-Verify user can add new product/Page_Landingly  Project Detail/select_Select Payment Method PayPal  Stripe_d0e314""), ""2"", true)",Chrome 117.0.0.0,,,2023-10-09 19:52:05,2023-10-09 19:52:08,2.386s,PASSED
"click(findTestObject(""Object Repository/Projects/TC030-Verify user can add new product/Page_Landingly  Project Detail/a_Checkout Page Settings""))",Chrome 117.0.0.0,,,2023-10-09 19:52:08,2023-10-09 19:52:09,0.814s,PASSED
"click(findTestObject(""Object Repository/Projects/TC030-Verify user can add new product/Page_Landingly  Project Detail/a_Use This""))",Chrome 117.0.0.0,,,2023-10-09 19:52:09,2023-10-09 19:52:09,0.723s,PASSED
"click(findTestObject(""Object Repository/Projects/TC030-Verify user can add new product/Page_Landingly  Project Detail/button_Save""))",Chrome 117.0.0.0,,,2023-10-09 19:52:09,2023-10-09 19:52:11,1.535s,PASSED
"verifyElementText(findTestObject(""Object Repository/Projects/TC030-Verify user can add new product/Page_Landingly  Project Detail/td_new product""), populateSalesProjectName)",Chrome 117.0.0.0,,,2023-10-09 19:52:11,2023-10-09 19:52:13,1.820s,PASSED
closeBrowser(),Chrome 117.0.0.0,,,2023-10-09 19:52:13,2023-10-09 19:52:14,1.443s,PASSED
,,,,,,,
Test Cases/Projects/TC031-Verify user can edit product,Chrome 117.0.0.0,,,2023-10-09 19:52:14,2023-10-09 19:53:51,1m - 36.393s,PASSED
"openBrowser("""")",Chrome 117.0.0.0,,,2023-10-09 19:52:15,2023-10-09 19:52:18,2.859s,PASSED
maximizeWindow(),Chrome 117.0.0.0,,,2023-10-09 19:52:18,2023-10-09 19:52:18,0.217s,PASSED
"navigateToUrl(""https://app.landingly.com/"")",Chrome 117.0.0.0,,,2023-10-09 19:52:18,2023-10-09 19:52:28,9.229s,PASSED
"setText(findTestObject(""Projects/TC031-Verify user can edit product/Page_Landingly  Login/input_Email_login-email""), ""sqaahmadtahir@gmail.com"")",Chrome 117.0.0.0,,,2023-10-09 19:52:28,2023-10-09 19:52:29,1.270s,PASSED
"setEncryptedText(findTestObject(""Projects/TC031-Verify user can edit product/Page_Landingly  Login/input_Forgot Password_login-password""), ""/5S6MFFLcE5DAenbZpYNsQ=="")",Chrome 117.0.0.0,,,2023-10-09 19:52:29,2023-10-09 19:52:30,0.825s,PASSED
"click(findTestObject(""Projects/TC031-Verify user can edit product/Page_Landingly  Login/button_Sign in""))",Chrome 117.0.0.0,,,2023-10-09 19:52:30,2023-10-09 19:52:30,0.615s,PASSED
"click(findTestObject(""Projects/TC031-Verify user can edit product/Page_Landingly/a_Projects""))",Chrome 117.0.0.0,,,2023-10-09 19:52:30,2023-10-09 19:52:33,2.647s,PASSED
"click(findTestObject(""Projects/TC031-Verify user can edit product/Page_Landingly  Projects/button_New Project""))",Chrome 117.0.0.0,,,2023-10-09 19:52:33,2023-10-09 19:52:38,5.024s,PASSED
"setText(findTestObject(""Projects/TC031-Verify user can edit product/Page_Landingly  Projects/input__ProjectName""), ""sales"")",Chrome 117.0.0.0,,,2023-10-09 19:52:38,2023-10-09 19:52:40,1.892s,PASSED
"click(findTestObject(""Projects/TC031-Verify user can edit product/Page_Landingly  Projects/label_Sales Funnel""))",Chrome 117.0.0.0,,,2023-10-09 19:52:40,2023-10-09 19:52:41,0.938s,PASSED
"click(findTestObject(""Projects/TC031-Verify user can edit product/Page_Landingly  Projects/button_Build Project""))",Chrome 117.0.0.0,,,2023-10-09 19:52:41,2023-10-09 19:52:42,0.994s,PASSED
"click(findTestObject(""Projects/TC031-Verify user can edit product/Page_Landingly  Project Detail/a_Use This""))",Chrome 117.0.0.0,,,2023-10-09 19:52:42,2023-10-09 19:52:48,6.365s,PASSED
"click(findTestObject(""Projects/TC031-Verify user can edit product/Page_Landingly  Project Detail/a_Use This""))",Chrome 117.0.0.0,,,2023-10-09 19:52:48,2023-10-09 19:52:51,2.409s,PASSED
"click(findTestObject(""Projects/TC031-Verify user can edit product/Page_Landingly  Project Detail/button_Add New Product""))",Chrome 117.0.0.0,,,2023-10-09 19:52:51,2023-10-09 19:52:53,1.977s,PASSED
populateSalesProjectName = customKeywords.Emailautomation.populateSalesProjectName(),Chrome 117.0.0.0,,,2023-10-09 19:52:53,2023-10-09 19:52:53,0.002s,PASSED
"setText(findTestObject(""Projects/TC031-Verify user can edit product/Page_Landingly  Project Detail/input__ProductName""), populateSalesProjectName)",Chrome 117.0.0.0,,,2023-10-09 19:52:53,2023-10-09 19:52:55,2.870s,PASSED
"setText(findTestObject(""Projects/TC031-Verify user can edit product/Page_Landingly  Project Detail/input__ProductPrice""), ""02"")",Chrome 117.0.0.0,,,2023-10-09 19:52:55,2023-10-09 19:52:57,1.650s,PASSED
"selectOptionByValue(findTestObject(""Projects/TC031-Verify user can edit product/Page_Landingly  Project Detail/select_Select Payment Method PayPal  Stripe_d0e314""), ""Select Payment Method"", true)",Chrome 117.0.0.0,,,2023-10-09 19:52:57,2023-10-09 19:52:59,1.622s,PASSED
"selectOptionByValue(findTestObject(""Projects/TC031-Verify user can edit product/Page_Landingly  Project Detail/select_Select Payment Method PayPal  Stripe_d0e314""), ""Select Payment Method"", true)",Chrome 117.0.0.0,,,2023-10-09 19:52:59,2023-10-09 19:53:00,1.274s,PASSED
"selectOptionByValue(findTestObject(""Projects/TC031-Verify user can edit product/Page_Landingly  Project Detail/select_Select Payment Method PayPal  Stripe_d0e314""), ""2"", true)",Chrome 117.0.0.0,,,2023-10-09 19:53:00,2023-10-09 19:53:01,1.462s,PASSED
"selectOptionByValue(findTestObject(""Projects/TC031-Verify user can edit product/Page_Landingly  Project Detail/select_Select Payment Method PayPal  Stripe_d0e314""), ""2"", true)",Chrome 117.0.0.0,,,2023-10-09 19:53:01,2023-10-09 19:53:04,2.312s,PASSED
"click(findTestObject(""Projects/TC031-Verify user can edit product/Page_Landingly  Project Detail/a_Checkout Page Settings""))",Chrome 117.0.0.0,,,2023-10-09 19:53:04,2023-10-09 19:53:04,0.694s,PASSED
"click(findTestObject(""Projects/TC031-Verify user can edit product/Page_Landingly  Project Detail/a_Use This""))",Chrome 117.0.0.0,,,2023-10-09 19:53:04,2023-10-09 19:53:05,0.757s,PASSED
"click(findTestObject(""Projects/TC031-Verify user can edit product/Page_Landingly  Project Detail/button_Save""))",Chrome 117.0.0.0,,,2023-10-09 19:53:05,2023-10-09 19:53:07,1.546s,PASSED
"verifyElementText(findTestObject(""Projects/TC031-Verify user can edit product/Page_Landingly  Project Detail/td_new product""), populateSalesProjectName)",Chrome 117.0.0.0,,,2023-10-09 19:53:07,2023-10-09 19:53:09,2.035s,PASSED
"click(findTestObject(""Projects/TC031-Verify user can edit product/Page_Landingly  Project Detail/btnedit""))",Chrome 117.0.0.0,,,2023-10-09 19:53:09,2023-10-09 19:53:09,0.701s,PASSED
populateProjectName = customKeywords.Emailautomation.populateSalesProjectName(),Chrome 117.0.0.0,,,2023-10-09 19:53:09,2023-10-09 19:53:10,0.004s,PASSED
"setText(findTestObject(""Projects/TC031-Verify user can edit product/Page_Landingly  Project Detail/input__ProductName""), populateProjectName)",Chrome 117.0.0.0,,,2023-10-09 19:53:10,2023-10-09 19:53:14,4.389s,PASSED
"setText(findTestObject(""Projects/TC031-Verify user can edit product/Page_Landingly  Project Detail/input__ProductPrice""), ""05"")",Chrome 117.0.0.0,,,2023-10-09 19:53:14,2023-10-09 19:53:15,1.361s,PASSED
"selectOptionByValue(findTestObject(""Projects/TC031-Verify user can edit product/Page_Landingly  Project Detail/select_Select Payment Method PayPal  Stripe_d0e314""), ""Select Payment Method"", true)",Chrome 117.0.0.0,,,2023-10-09 19:53:15,2023-10-09 19:53:27,11.816s,PASSED
"selectOptionByValue(findTestObject(""Projects/TC031-Verify user can edit product/Page_Landingly  Project Detail/select_Select Payment Method PayPal  Stripe_d0e314""), ""Select Payment Method"", true)",Chrome 117.0.0.0,,,2023-10-09 19:53:27,2023-10-09 19:53:30,3.199s,PASSED
"selectOptionByValue(findTestObject(""Projects/TC031-Verify user can edit product/Page_Landingly  Project Detail/select_Select Payment Method PayPal  Stripe_d0e314""), ""3"", true)",Chrome 117.0.0.0,,,2023-10-09 19:53:30,2023-10-09 19:53:33,2.521s,PASSED
"selectOptionByValue(findTestObject(""Projects/TC031-Verify user can edit product/Page_Landingly  Project Detail/select_Select Payment Method PayPal  Stripe_d0e314""), ""3"", true)",Chrome 117.0.0.0,,,2023-10-09 19:53:33,2023-10-09 19:53:35,2.623s,PASSED
"click(findTestObject(""Projects/TC031-Verify user can edit product/Page_Landingly  Project Detail/a_Checkout Page Settings""))",Chrome 117.0.0.0,,,2023-10-09 19:53:35,2023-10-09 19:53:36,0.602s,PASSED
"click(findTestObject(""Projects/TC031-Verify user can edit product/Page_Landingly  Project Detail/a_Use This - Copy""))",Chrome 117.0.0.0,,,2023-10-09 19:53:36,2023-10-09 19:53:37,0.850s,PASSED
"click(findTestObject(""Projects/TC031-Verify user can edit product/Page_Landingly  Project Detail/button_Save - Copy""))",Chrome 117.0.0.0,,,2023-10-09 19:53:37,2023-10-09 19:53:39,2.071s,PASSED
delay(10),Chrome 117.0.0.0,,,2023-10-09 19:53:39,2023-10-09 19:53:49,10.018s,PASSED
"verifyElementText(findTestObject(""Projects/TC031-Verify user can edit product/Page_Landingly  Project Detail/td_new product""), populateProjectName)",Chrome 117.0.0.0,,,2023-10-09 19:53:49,2023-10-09 19:53:49,0.419s,PASSED
closeBrowser(),Chrome 117.0.0.0,,,2023-10-09 19:53:49,2023-10-09 19:53:51,1.227s,PASSED
,,,,,,,
Test Cases/Projects/TC032-Verify user can delete product,Chrome 117.0.0.0,,,2023-10-09 19:53:51,2023-10-09 19:54:49,57.893s,PASSED
"openBrowser("""")",Chrome 117.0.0.0,,,2023-10-09 19:53:52,2023-10-09 19:53:54,2.940s,PASSED
maximizeWindow(),Chrome 117.0.0.0,,,2023-10-09 19:53:54,2023-10-09 19:53:55,0.244s,PASSED
"navigateToUrl(""https://app.landingly.com/"")",Chrome 117.0.0.0,,,2023-10-09 19:53:55,2023-10-09 19:54:04,9.197s,PASSED
"setText(findTestObject(""Projects/TC032-Verify user can delete product/Page_Landingly  Login/input_Email_login-email""), ""sqaahmadtahir@gmail.com"")",Chrome 117.0.0.0,,,2023-10-09 19:54:04,2023-10-09 19:54:05,1.264s,PASSED
"setEncryptedText(findTestObject(""Projects/TC032-Verify user can delete product/Page_Landingly  Login/input_Forgot Password_login-password""), ""/5S6MFFLcE5DAenbZpYNsQ=="")",Chrome 117.0.0.0,,,2023-10-09 19:54:05,2023-10-09 19:54:06,0.771s,PASSED
"click(findTestObject(""Projects/TC032-Verify user can delete product/Page_Landingly  Login/button_Sign in""))",Chrome 117.0.0.0,,,2023-10-09 19:54:06,2023-10-09 19:54:07,0.665s,PASSED
"click(findTestObject(""Projects/TC032-Verify user can delete product/Page_Landingly/a_Projects""))",Chrome 117.0.0.0,,,2023-10-09 19:54:07,2023-10-09 19:54:09,2.632s,PASSED
"click(findTestObject(""Projects/TC032-Verify user can delete product/Page_Landingly  Projects/button_New Project""))",Chrome 117.0.0.0,,,2023-10-09 19:54:09,2023-10-09 19:54:14,4.771s,PASSED
"setText(findTestObject(""Projects/TC032-Verify user can delete product/Page_Landingly  Projects/input__ProjectName""), ""sales"")",Chrome 117.0.0.0,,,2023-10-09 19:54:14,2023-10-09 19:54:16,2.192s,PASSED
"click(findTestObject(""Projects/TC032-Verify user can delete product/Page_Landingly  Projects/label_Sales Funnel""))",Chrome 117.0.0.0,,,2023-10-09 19:54:16,2023-10-09 19:54:17,0.929s,PASSED
"click(findTestObject(""Projects/TC032-Verify user can delete product/Page_Landingly  Projects/button_Build Project""))",Chrome 117.0.0.0,,,2023-10-09 19:54:17,2023-10-09 19:54:18,0.905s,PASSED
"click(findTestObject(""Projects/TC032-Verify user can delete product/Page_Landingly  Project Detail/a_Use This""))",Chrome 117.0.0.0,,,2023-10-09 19:54:18,2023-10-09 19:54:24,6.443s,PASSED
"click(findTestObject(""Projects/TC032-Verify user can delete product/Page_Landingly  Project Detail/a_Use This""))",Chrome 117.0.0.0,,,2023-10-09 19:54:24,2023-10-09 19:54:27,2.560s,PASSED
"click(findTestObject(""Projects/TC032-Verify user can delete product/Page_Landingly  Project Detail/button_Add New Product""))",Chrome 117.0.0.0,,,2023-10-09 19:54:27,2023-10-09 19:54:29,1.755s,PASSED
populateSalesProjectName = customKeywords.Emailautomation.populateSalesProjectName(),Chrome 117.0.0.0,,,2023-10-09 19:54:29,2023-10-09 19:54:29,0.003s,PASSED
"setText(findTestObject(""Projects/TC032-Verify user can delete product/Page_Landingly  Project Detail/input__ProductName""), populateSalesProjectName)",Chrome 117.0.0.0,,,2023-10-09 19:54:29,2023-10-09 19:54:31,2.646s,PASSED
"setText(findTestObject(""Projects/TC032-Verify user can delete product/Page_Landingly  Project Detail/input__ProductPrice""), ""02"")",Chrome 117.0.0.0,,,2023-10-09 19:54:31,2023-10-09 19:54:33,1.362s,PASSED
"selectOptionByValue(findTestObject(""Projects/TC032-Verify user can delete product/Page_Landingly  Project Detail/select_Select Payment Method PayPal  Stripe_d0e314""), ""Select Payment Method"", true)",Chrome 117.0.0.0,,,2023-10-09 19:54:33,2023-10-09 19:54:34,1.338s,PASSED
"selectOptionByValue(findTestObject(""Projects/TC032-Verify user can delete product/Page_Landingly  Project Detail/select_Select Payment Method PayPal  Stripe_d0e314""), ""Select Payment Method"", true)",Chrome 117.0.0.0,,,2023-10-09 19:54:34,2023-10-09 19:54:35,1.219s,PASSED
"selectOptionByValue(findTestObject(""Projects/TC032-Verify user can delete product/Page_Landingly  Project Detail/select_Select Payment Method PayPal  Stripe_d0e314""), ""2"", true)",Chrome 117.0.0.0,,,2023-10-09 19:54:35,2023-10-09 19:54:37,1.398s,PASSED
"selectOptionByValue(findTestObject(""Projects/TC032-Verify user can delete product/Page_Landingly  Project Detail/select_Select Payment Method PayPal  Stripe_d0e314""), ""2"", true)",Chrome 117.0.0.0,,,2023-10-09 19:54:37,2023-10-09 19:54:39,2.223s,PASSED
"click(findTestObject(""Projects/TC032-Verify user can delete product/Page_Landingly  Project Detail/a_Checkout Page Settings""))",Chrome 117.0.0.0,,,2023-10-09 19:54:39,2023-10-09 19:54:40,0.584s,PASSED
"click(findTestObject(""Projects/TC032-Verify user can delete product/Page_Landingly  Project Detail/a_Use This""))",Chrome 117.0.0.0,,,2023-10-09 19:54:40,2023-10-09 19:54:40,0.757s,PASSED
"click(findTestObject(""Projects/TC032-Verify user can delete product/Page_Landingly  Project Detail/button_Save""))",Chrome 117.0.0.0,,,2023-10-09 19:54:40,2023-10-09 19:54:42,1.540s,PASSED
"verifyElementText(findTestObject(""Projects/TC032-Verify user can delete product/Page_Landingly  Project Detail/td_new product""), populateSalesProjectName)",Chrome 117.0.0.0,,,2023-10-09 19:54:42,2023-10-09 19:54:44,2.005s,PASSED
"click(findTestObject(""Projects/TC032-Verify user can delete product/Page_Landingly  Project Detail/btndelete""))",Chrome 117.0.0.0,,,2023-10-09 19:54:44,2023-10-09 19:54:45,0.747s,PASSED
"click(findTestObject(""Projects/TC032-Verify user can delete product/Page_Landingly  Project Detail/popupdelete""))",Chrome 117.0.0.0,,,2023-10-09 19:54:45,2023-10-09 19:54:45,0.770s,PASSED
"verifyElementPresent(findTestObject(""Projects/TC031-Verify user can edit product/Page_Landingly  Project Detail/td_new product""), 8)",Chrome 117.0.0.0,,,2023-10-09 19:54:45,2023-10-09 19:54:47,1.578s,PASSED
